Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,3.23928900433173E-19,-0.000280672781129251,0.0299986870177669,0,0,0,0.061286086776219,3.21208626920349E-05,1.00820073326552E-21,4.21091576797561E-22,1.88064093158723E-05,3.09755144245559E-09,1.84753678032904E-05,0,0,0,0,0,0,package://justool/meshes/base_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://justool/meshes/base_link.STL,,tool_base-1,base_frame,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
tool_link,0.0215098182497306,-0.0215937309664561,3.07442347451494E-18,0,0,0,0.142304957900483,0.000231705805927366,-0.0001397982973575,1.20280331758759E-20,0.000222407877317925,-8.51817071062925E-21,0.000411131910440016,0,0,0,0,0,0,package://justool/meshes/tool_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://justool/meshes/tool_link.STL,,tool_tip-1,joint_frame,joint_axis,tool_joint,revolute,0,-0.00028067,0.029999,1.5708,-1.5614,-1.5708,base_link,0,0,1,0,0,0,0,,,,,,,,
